Temperatura,Umidade,Analogico,Hora,Sopro
24.0,85.0,4095.0,30.873457670211792,SEM SOPRO
24.0,85.0,4095.0,30.95284152030945,SEM SOPRO
24.0,85.0,4095.0,31.032187461853027,SEM SOPRO
24.0,85.0,4095.0,31.112661838531494,SEM SOPRO
24.0,85.0,4095.0,31.19301199913025,SEM SOPRO
24.0,85.0,4095.0,31.272871017456055,SEM SOPRO
24.0,85.0,4095.0,31.35242795944214,SEM SOPRO
24.0,85.0,4095.0,31.4323627948761,SEM SOPRO
24.0,85.0,4095.0,31.512155294418335,SEM SOPRO
24.0,85.0,4095.0,31.592808961868286,SEM SOPRO
24.0,85.0,4095.0,31.672754049301147,SEM SOPRO
24.0,85.0,4095.0,31.75222396850586,SEM SOPRO
24.0,85.0,4095.0,31.832337379455566,SEM SOPRO
24.0,85.0,4095.0,31.913140058517456,SEM SOPRO
24.0,85.0,4095.0,31.99274706840515,SEM SOPRO
24.0,85.0,4095.0,32.07269740104675,SEM SOPRO
24.0,85.0,4095.0,32.152650356292725,SEM SOPRO
24.0,85.0,4095.0,32.232258558273315,SEM SOPRO
24.0,85.0,4095.0,32.312389612197876,SEM SOPRO
24.0,85.0,4095.0,32.39264678955078,SEM SOPRO
24.0,85.0,4095.0,32.47368335723877,SEM SOPRO
24.0,85.0,4095.0,32.55287551879883,SEM SOPRO
24.0,85.0,4095.0,32.63249897956848,SEM SOPRO
24.0,85.0,4095.0,32.712037563323975,SEM SOPRO
24.0,85.0,4095.0,32.793668270111084,SEM SOPRO
23.9,85.0,4095.0,32.89768385887146,SEM SOPRO
23.9,85.0,4095.0,32.97782278060913,SEM SOPRO
23.9,85.0,4095.0,33.05741596221924,SEM SOPRO
23.9,85.0,4095.0,33.13777828216553,SEM SOPRO
23.9,85.0,4095.0,33.21767807006836,SEM SOPRO
23.9,85.0,4095.0,33.297391414642334,SEM SOPRO
23.9,85.0,4095.0,33.377588510513306,SEM SOPRO
23.9,85.0,4095.0,33.457849740982056,SEM SOPRO
23.9,85.0,4095.0,33.53719687461853,SEM SOPRO
23.9,85.0,4095.0,33.61775541305542,SEM SOPRO
23.9,85.0,4095.0,33.69740700721741,SEM SOPRO
23.9,85.0,4095.0,33.77793264389038,SEM SOPRO
23.9,85.0,4095.0,33.85775279998779,SEM SOPRO
23.9,85.0,4095.0,33.93777537345886,SEM SOPRO
23.9,85.0,4095.0,34.01740074157715,SEM SOPRO
23.9,85.0,4095.0,34.09762191772461,SEM SOPRO
23.9,85.0,4095.0,34.17762637138367,SEM SOPRO
23.9,85.0,4095.0,34.257686376571655,SEM SOPRO
23.9,85.0,4095.0,34.33746576309204,SEM SOPRO
23.9,85.0,4095.0,34.417805194854736,SEM SOPRO
23.9,85.0,4095.0,34.49736714363098,SEM SOPRO
23.9,85.0,4095.0,34.577584981918335,SEM SOPRO
23.9,85.0,4095.0,34.657782316207886,SEM SOPRO
23.9,85.0,4095.0,34.737839221954346,SEM SOPRO
23.9,85.0,4095.0,34.817994356155396,SEM SOPRO
24.0,85.0,4095.0,34.923511266708374,SEM SOPRO
24.0,85.0,4095.0,35.00249481201172,SEM SOPRO
24.0,85.0,4095.0,35.08240842819214,SEM SOPRO
24.0,85.0,4095.0,35.16192412376404,SEM SOPRO
24.0,85.0,4095.0,35.24231934547424,SEM SOPRO
24.0,85.0,4095.0,35.32278823852539,SEM SOPRO
24.0,85.0,4095.0,35.40278363227844,SEM SOPRO
24.0,85.0,4095.0,35.48224592208862,SEM SOPRO
24.0,85.0,4095.0,35.56230592727661,SEM SOPRO
24.0,85.0,4095.0,35.642802715301514,SEM SOPRO
24.0,85.0,4095.0,35.72278666496277,SEM SOPRO
24.0,85.0,4095.0,35.80245304107666,SEM SOPRO
24.0,85.0,4095.0,35.88286471366882,SEM SOPRO
24.0,85.0,4095.0,35.962512493133545,SEM SOPRO
24.0,85.0,4095.0,36.04282093048096,SEM SOPRO
24.0,85.0,4095.0,36.12272787094116,SEM SOPRO
24.0,85.0,4095.0,36.20257210731506,SEM SOPRO
24.0,85.0,4095.0,36.28274393081665,SEM SOPRO
24.0,85.0,4095.0,36.36242175102234,SEM SOPRO
24.0,85.0,4095.0,36.4427969455719,SEM SOPRO
24.0,85.0,4095.0,36.52279281616211,SEM SOPRO
24.0,85.0,4095.0,36.60278296470642,SEM SOPRO
24.0,85.0,4095.0,36.682427167892456,SEM SOPRO
24.0,85.0,4095.0,36.762683629989624,SEM SOPRO
24.0,85.0,4095.0,36.84337091445923,SEM SOPRO
24.1,85.0,4095.0,36.94737005233765,SEM SOPRO
24.1,85.0,4095.0,37.027819871902466,SEM SOPRO
24.1,85.0,4095.0,37.10759949684143,SEM SOPRO
24.1,85.0,4095.0,37.18776345252991,SEM SOPRO
24.1,85.0,4095.0,37.26775121688843,SEM SOPRO
